"Subject" "Activity" "tBodyAcc-mean()-X" "tBodyAcc-mean()-Y" "tBodyAcc-mean()-Z" "tBodyAcc-std()-X" "tBodyAcc-std()-Y" "tBodyAcc-std()-Z" "tGravityAcc-mean()-X" "tGravityAcc-mean()-Y" "tGravityAcc-mean()-Z" "tGravityAcc-std()-X" "tGravityAcc-std()-Y" "tGravityAcc-std()-Z" "tBodyAccJerk-mean()-X" "tBodyAccJerk-mean()-Y" "tBodyAccJerk-mean()-Z" "tBodyAccJerk-std()-X" "tBodyAccJerk-std()-Y" "tBodyAccJerk-std()-Z" "tBodyGyro-mean()-X" "tBodyGyro-mean()-Y" "tBodyGyro-mean()-Z" "tBodyGyro-std()-X" "tBodyGyro-std()-Y" "tBodyGyro-std()-Z" "tBodyGyroJerk-mean()-X" "tBodyGyroJerk-mean()-Y" "tBodyGyroJerk-mean()-Z" "tBodyGyroJerk-std()-X" "tBodyGyroJerk-std()-Y" "tBodyGyroJerk-std()-Z" "tBodyAccMag-mean()" "tBodyAccMag-std()" "tGravityAccMag-mean()" "tGravityAccMag-std()" "tBodyAccJerkMag-mean()" "tBodyAccJerkMag-std()" "tBodyGyroMag-mean()" "tBodyGyroMag-std()" "tBodyGyroJerkMag-mean()" "tBodyGyroJerkMag-std()" "fBodyAcc-mean()-X" "fBodyAcc-mean()-Y" "fBodyAcc-mean()-Z" "fBodyAcc-std()-X" "fBodyAcc-std()-Y" "fBodyAcc-std()-Z" "fBodyAcc-meanFreq()-X" "fBodyAcc-meanFreq()-Y" "fBodyAcc-meanFreq()-Z" "fBodyAccJerk-mean()-X" "fBodyAccJerk-mean()-Y" "fBodyAccJerk-mean()-Z" "fBodyAccJerk-std()-X" "fBodyAccJerk-std()-Y" "fBodyAccJerk-std()-Z" "fBodyAccJerk-meanFreq()-X" "fBodyAccJerk-meanFreq()-Y" "fBodyAccJerk-meanFreq()-Z" "fBodyGyro-mean()-X" "fBodyGyro-mean()-Y" "fBodyGyro-mean()-Z" "fBodyGyro-std()-X" "fBodyGyro-std()-Y" "fBodyGyro-std()-Z" "fBodyGyro-meanFreq()-X" "fBodyGyro-meanFreq()-Y" "fBodyGyro-meanFreq()-Z" "fBodyAccMag-mean()" "fBodyAccMag-std()" "fBodyAccMag-meanFreq()" "fBodyBodyAccJerkMag-mean()" "fBodyBodyAccJerkMag-std()" "fBodyBodyAccJerkMag-meanFreq()" "fBodyBodyGyroMag-mean()" "fBodyBodyGyroMag-std()" "fBodyBodyGyroMag-meanFreq()" "fBodyBodyGyroJerkMag-mean()" "fBodyBodyGyroJerkMag-std()" "fBodyBodyGyroJerkMag-meanFreq()"
11 "SITTING" 0.273643439941083 -0.0120885949915924 -0.104823329785032 -0.985554912738854 -0.938500864980892 -0.945137252707006 0.901507594617834 0.0800775616131997 0.137930461384777 -0.983151432579618 -0.960974742684713 -0.95429764589172 0.0772561136789809 0.00581202189850318 -0.00490025076643312 -0.984903524394904 -0.97224495566879 -0.982268743503185 -0.0388124602054777 -0.0823943901681529 0.072667166866242 -0.979802697579618 -0.969912560732484 -0.958153232834395 -0.0958344765 -0.0385308785185987 -0.0491927287694904 -0.982712912866242 -0.985876279267516 -0.983347109363057 -0.95930752933121 -0.945100873757962 -0.95930752933121 -0.945100873757962 -0.981563931496815 -0.979260127643312 -0.949547021178344 -0.952825528025478 -0.986492640636943 -0.983972134076433 -0.984532523789809 -0.949662049522293 -0.959114606146497 -0.986158146942675 -0.936710816738853 -0.941664671050955 -0.0071670533039172 0.0825229833143312 0.0920804994748408 -0.985143162929936 -0.972418586082803 -0.979442598216561 -0.986034578853503 -0.974146845764331 -0.983748686528662 0.193102457610127 -0.0563521705066561 0.0186399002828025 -0.975337883789809 -0.973814059458599 -0.961754019808917 -0.981393028439491 -0.968066477515924 -0.960968634299363 0.0523647052183758 -0.219147909989522 -0.0225447604038217 -0.955818620541401 -0.947961518535032 0.125829218403822 -0.978813420923567 -0.978759102070064 0.279523026307962 -0.965264705605096 -0.95341198044586 -0.0713424889974522 -0.984535489904459 -0.984153776847134 0.188793765448376
11 "STANDING" 0.274023005 -0.0216565975 -0.108607195 -0.99617088 -0.982240975 -0.984330885 0.93060472 -0.2793237 0.13340936 -0.99683603 -0.984963295 -0.98725286 0.076426658 0.00956583235 -0.0027146179 -0.993911135 -0.98906287 -0.991705155 -0.027804444 -0.0749564495 0.0893226815 -0.983538115 -0.98884712 -0.987908095 -0.098283254 -0.039078409 -0.0537853865 -0.993032 -0.995416025 -0.99363283 -0.987516285 -0.99047318 -0.987516285 -0.99047318 -0.992816465 -0.994139025 -0.98368225 -0.9847476 -0.9955119 -0.995338435 -0.995028785 -0.98494322 -0.98640027 -0.996723165 -0.9808667 -0.983425575 0.019656604 -0.088527451 0.123214242 -0.993857735 -0.98908211 -0.98992396 -0.99451772 -0.989822735 -0.992096665 0.206173275 0.0335643965 0.073847506 -0.98522133 -0.990604795 -0.988006405 -0.98320504 -0.987797695 -0.988823605 -0.41105597 -0.41362969 -0.0863864775 -0.991060035 -0.9905276 0.14379081 -0.993113925 -0.99464945 0.45913415 -0.98930932 -0.98415431 -0.2135945155 -0.99584359 -0.994645435 0.1229593405
12 "WALKING_DOWNSTAIRS" 0.291029743014851 -0.0149363702374802 -0.108966057794941 0.105714503863861 0.0556859136930693 -0.201346399938119 0.929329219950495 -0.153095867664851 -0.0510276302279703 -0.950310072524753 -0.936622767079208 -0.913856906930693 0.0990053609206436 -0.0252552739965347 0.0032233876950495 -0.00859581456584158 -0.0558562044077723 -0.388184844787129 -0.0812757586678218 -0.0566667200623762 0.107956191524257 -0.328461994609406 -0.329029406302475 -0.297440352141584 -0.0925595361843564 -0.0537166757065842 -0.0688986655341089 -0.359910590620297 -0.45923277960396 -0.324804542096535 0.101777577226386 0.11359446304604 0.101777577226386 0.11359446304604 -0.0977639500277228 0.0112555077861386 -0.12892580656005 -0.262936015979703 -0.412800934633663 -0.433998896341584 0.0339184982382178 0.0626159153079208 -0.222486936736139 0.128671905174257 -0.0169543763594059 -0.257350212184158 -0.39345689340495 0.000183935916287129 0.104106630599406 -0.0454885151569307 -0.100462601006436 -0.332952281217822 -0.0615057346711881 -0.0721545147528713 -0.442847714019802 -0.281186719660891 -0.40698021580198 -0.210966889860396 -0.204844639393564 -0.298581153223267 -0.179807750588267 -0.372225594220149 -0.35639562050495 -0.407118164679208 -0.170189159341634 -0.0260670790675743 -0.0145040656460891 0.148023831122772 -0.0826857398747525 0.037650004035099 0.0308031641606436 -0.0244395204575733 0.0391404094696535 -0.298159446561386 -0.371977808824257 0.0798016218891089 -0.437540977634653 -0.471411384160891 0.0721756888910891
12 "WALKING_UPSTAIRS" 0.261558758562712 -0.033211042303678 -0.120687325158475 -0.227458538965508 0.0195326237847458 -0.189472124527966 0.877005138135593 -0.296098327432203 -0.164808174709746 -0.94220369779661 -0.918963886949153 -0.904089595084746 0.0846151568300847 0.0068928626 0.00777935499152542 -0.339778373076271 -0.295190834948305 -0.601586330762712 0.0555879508674576 -0.125923031970085 0.0326764061875424 -0.448533039169492 -0.41561801075678 -0.231693281128644 -0.116560922638983 -0.0339836375728814 -0.057889752505678 -0.526770041492373 -0.672454333389831 -0.539816968754237 -0.0816216332423729 -0.272317068635593 -0.0816216332423729 -0.272317068635593 -0.354140875744068 -0.377303806279661 -0.187106680805932 -0.345760470325424 -0.596538078983051 -0.667398298050847 -0.289036518567797 -0.103293164897458 -0.355369533268644 -0.206312119460593 0.0143588550042373 -0.170589534816949 -0.382922808991525 -0.15716363109322 -0.231554851483898 -0.368339859472881 -0.325864875966102 -0.560475236525424 -0.369753139694915 -0.310597094627288 -0.641931183220339 -0.29253885285678 -0.441720923008475 -0.386518974478814 -0.365973053161017 -0.496561308220339 -0.281939634975424 -0.478295691415254 -0.380818348813559 -0.290974627640678 -0.181211260758475 -0.286649576899153 -0.225051569837288 -0.270220962924576 -0.387981045254237 -0.00521159877033898 -0.341975732245763 -0.431569061832203 0.107449724336441 -0.444919607220339 -0.395680418432203 -0.143701273731864 -0.654615241864407 -0.710031793644068 0.158443449346186
13 "WALKING_UPSTAIRS" 0.262486371813456 -0.0263953668396055 -0.119175307012232 -0.222577903109174 -0.0213548018349847 -0.240881265372477 0.879853354189602 -0.2939740212263 -0.108369637886483 -0.949040180672783 -0.926519776666667 -0.91071021 0.0670888169082569 0.00699259674406728 0.000813001873730887 -0.361659312235474 -0.329072366787156 -0.641466473394495 -0.00451729092018349 -0.081442423197156 0.0676247666400612 -0.454998439157187 -0.416758748834862 -0.269721186757554 -0.116230010759327 -0.0361057620191131 -0.0607792048905199 -0.548302486480122 -0.695351582538226 -0.569201101001223 -0.104574826355076 -0.264235851657003 -0.104574826355076 -0.264235851657003 -0.390216621561162 -0.389662201558104 -0.209685627399786 -0.373140326003058 -0.622996107464832 -0.687062183782875 -0.29113044776208 -0.131457740407034 -0.405213664391131 -0.198546526514832 -0.0308959698595107 -0.219478651454648 -0.446279402614373 -0.146715637012294 -0.252056540221988 -0.393854620859021 -0.351366913338838 -0.608145357278287 -0.386111317113761 -0.352289289014373 -0.67375850293578 -0.339652986167278 -0.423542245618349 -0.439201213899694 -0.383069682097248 -0.510308927819572 -0.31840339239633 -0.482435180363914 -0.376406238807034 -0.324664886466055 -0.215863373941284 -0.328715273772477 -0.244546879187584 -0.275592762524587 -0.374337683957187 -0.0452096665327217 -0.360638190202446 -0.43460256780581 0.0584829073568807 -0.476709433588379 -0.417014580012232 -0.172398414693275 -0.679751899610092 -0.720918673608563 0.114640115645015
14 "SITTING" 0.277313978947368 -0.0156249018788854 -0.110108603644272 -0.984478970216718 -0.935129100092879 -0.935542933773994 0.908064152229102 0.068538692019195 0.127286295167183 -0.985311263529412 -0.962478700402477 -0.946796923003096 0.0745483611354799 0.00606617876660124 0.000486955903312694 -0.982365077987616 -0.968971179876161 -0.979375932724458 -0.0351401074842105 -0.0727992971963777 0.0825166829026006 -0.978746882972136 -0.964388684272446 -0.95802130879257 -0.0956863157628483 -0.0399398147914551 -0.0520162097442105 -0.981463802198142 -0.983665659009288 -0.979981880278638 -0.9551318374613 -0.941174315705882 -0.9551318374613 -0.941174315705882 -0.979110080278638 -0.974637775479876 -0.947704699318885 -0.951258220928793 -0.984747312879257 -0.981002217275542 -0.982672833436533 -0.945208270897833 -0.953065996879257 -0.985375884613003 -0.933861179421053 -0.93126686120743 -0.0106391597996904 0.0471598750725077 0.0509548433329102 -0.982837156996904 -0.969526023157895 -0.976468919380805 -0.9834626474613 -0.970644593591331 -0.98090857368421 0.171289853535604 -0.105054162400526 -0.0346126233409597 -0.973656458452012 -0.969143124520124 -0.958905418142415 -0.980506444272446 -0.962230252043344 -0.961730640154799 0.0478146404352941 -0.216892292628173 -0.0248095143913622 -0.950817653074303 -0.944963446201238 0.103527097604551 -0.974345255108359 -0.974005416873065 0.264149687999381 -0.962237082600619 -0.95287679498452 -0.0681105809748607 -0.981687011176471 -0.98116936123839 0.147697437596316
15 "SITTING" 0.274623299121951 -0.0129628550415244 -0.106489534560061 -0.982718586097561 -0.931106955162591 -0.935392563304878 0.872804041646342 0.151032428605201 0.176485701500305 -0.980503917713415 -0.957035028722561 -0.947121836984756 0.0757568807103658 0.00440148854201219 -0.00340036375812805 -0.984477342804878 -0.97233637554878 -0.981296440152439 -0.0420947592935244 -0.0731208322625 0.0732594190379573 -0.977352475152439 -0.965472631402439 -0.953241690335366 -0.0953190211463415 -0.041738698016689 -0.0476558530015244 -0.984329752195122 -0.986279825670732 -0.982121766402439 -0.952624689756098 -0.938693762454878 -0.952624689756098 -0.938693762454878 -0.981400621615854 -0.977823662164634 -0.942143262621951 -0.946714301518293 -0.987179202652439 -0.983697559817073 -0.982630350670732 -0.945438321615854 -0.956340020731707 -0.982928182530488 -0.928550010071341 -0.93002206070122 -0.0665586631780488 0.0488547065570122 0.0921605460775 -0.984483112743902 -0.972311854298781 -0.978332243262195 -0.985939241463415 -0.974476905213415 -0.982925150152439 0.187583263143598 -0.0620559975982317 0.00851951761874085 -0.97274496375 -0.972299352012195 -0.956755911859756 -0.978937288506098 -0.962405160518293 -0.956593946798781 0.0632571061032317 -0.244288482509451 -0.0125654098652439 -0.951310002621951 -0.941566609518293 0.104660174174207 -0.97740498097561 -0.977327017012195 0.281592288230427 -0.960828872469512 -0.947270560054878 -0.0903359784841159 -0.984509843414634 -0.983517631341463 0.13988870625064
16 "SITTING" 0.271965341349727 -0.0136318006630328 -0.104713999680328 -0.984049139125683 -0.946530688442623 -0.946224552377049 0.868082835409836 0.0940243297100601 0.167598938518115 -0.982193683907104 -0.966508144953552 -0.954805504144809 0.0756476669472678 0.00827564535622951 0.000836211446926776 -0.98477247795082 -0.976818296393443 -0.983472869071038 -0.0362651554423497 -0.0623613638114754 0.0746005754644809 -0.983918968688525 -0.969288981530055 -0.964105541202186 -0.0953686522131148 -0.0421298254790164 -0.0513437097299727 -0.98841203920765 -0.987805713169399 -0.985411356885246 -0.960940791448087 -0.949449331027322 -0.960940791448087 -0.949449331027322 -0.983747772377049 -0.980376555737705 -0.952331202459016 -0.957391826994536 -0.989414303825137 -0.986676216967213 -0.983697797322404 -0.956930142295082 -0.961566681120219 -0.984303623770492 -0.944515299426229 -0.942115774347541 -0.0592810543057104 0.0567884024890984 0.0680051125264249 -0.985160617486339 -0.97702479136612 -0.981011979945355 -0.98575444795082 -0.978323544371585 -0.984543975546448 0.165552229423497 -0.0634711112387978 -0.00701295412513661 -0.981040968360656 -0.974855810956284 -0.966677146229508 -0.984911173934426 -0.966637655601093 -0.966647056256831 0.0754936058395628 -0.247364511456011 -0.0213818106153005 -0.960421810573771 -0.951389802084699 0.120297245836 -0.980396397650273 -0.979377126202186 0.293223576170683 -0.96924900852459 -0.957475339972678 -0.0863669039579235 -0.987365856010929 -0.986474621530055 0.21778719080847
17 "SITTING" 0.268295451595109 -0.00907107592345109 -0.101714524288587 -0.980293891440217 -0.922178674913044 -0.934924298451087 0.856105763532609 0.139434951954647 0.173386583061576 -0.968214386032609 -0.941806541347826 -0.935647478184783 0.0759012439929348 1.10808169782607e-05 -0.00568243030383152 -0.987450409429348 -0.976651387201087 -0.984192777472826 -0.04062349640625 -0.0764198705236413 0.0889752670529891 -0.983377166657609 -0.964829028967391 -0.955724440326087 -0.0957511636277174 -0.0405876286580707 -0.0539469553795598 -0.989079577554348 -0.987884832934783 -0.986496790027174 -0.94632509375 -0.923546024293478 -0.94632509375 -0.923546024293478 -0.98502435625 -0.980923796684783 -0.941464929320652 -0.947624128152174 -0.990174618641304 -0.986191992554348 -0.981409978804348 -0.939777526456522 -0.954804414293478 -0.980003565244565 -0.918713754972826 -0.929704536782609 -0.0681997114954348 0.085050302807337 0.0862565737524457 -0.987350190815217 -0.976410104619565 -0.981558259728261 -0.988757455652174 -0.978763693179348 -0.985478591358696 0.194862379225046 -0.0307401827233696 0.0132372817779076 -0.980769463097826 -0.971518596141304 -0.95944795298913 -0.984302892038043 -0.961651645923913 -0.958732586467391 0.068619538703288 -0.1850194170875 0.0110422514360054 -0.942553664668478 -0.926209077983696 0.102890887106174 -0.980875720896739 -0.9799098675 0.27956436432038 -0.962681438940217 -0.947525291875 -0.0753021360339674 -0.987062812961957 -0.98578201298913 0.174006929160272
18 "WALKING_UPSTAIRS" 0.263942696293956 -0.0245809097300212 -0.117986856333516 -0.285078340228297 -0.0615476344143681 -0.203352355656868 0.869794316373626 -0.256684461346154 -0.173641414761154 -0.95080760032967 -0.929645133159341 -0.911852316923077 0.0762415128535714 0.00574861417038462 -0.00478210548972527 -0.427286238598901 -0.394487812983516 -0.642506793763736 -0.0178035113289286 -0.0635820781601648 0.0577990418665934 -0.492593960637363 -0.428911677428022 -0.272141288463736 -0.106465632276676 -0.0504158506501099 -0.0610815594946978 -0.611844276813187 -0.711688107747253 -0.619662595983901 -0.146686800546951 -0.289206646876648 -0.146686800546951 -0.289206646876648 -0.443642749717033 -0.436093092695055 -0.235144765292857 -0.394378073272527 -0.660200260796703 -0.710278083269231 -0.350627725865385 -0.191334493520879 -0.391604472496703 -0.262222065122967 -0.0594667480442308 -0.173529449655769 -0.455969564993407 -0.217616424903846 -0.264477356899176 -0.453675901398352 -0.420547031506593 -0.60999473728022 -0.452008444043956 -0.407892033925275 -0.674009162884615 -0.354800374587363 -0.478026032139286 -0.457178344967033 -0.450649212334615 -0.529548758818681 -0.36188634490467 -0.511676834217033 -0.38379812966044 -0.315192492756044 -0.266652694147885 -0.319652478066758 -0.305722819455495 -0.312085162844505 -0.388312701041209 -0.0811065060999176 -0.410494950186813 -0.475669455115385 0.0587263706941209 -0.510194627484341 -0.426547197258791 -0.213745770729121 -0.703033199642857 -0.741902469945055 0.081538262978956
19 "LAYING" 0.274575846021277 -0.0168663830357447 -0.110478480361702 -0.965825381230496 -0.957026752957447 -0.961192830638298 -0.387349246911348 0.698593253120567 0.597555785003546 -0.951470272943262 -0.97918607464539 -0.969436783120567 0.0802475784336879 0.0116201306133333 -0.00244030166351064 -0.980297240780142 -0.970493743652482 -0.978508993262411 -0.0155063770921986 -0.0919770671840426 0.134122264578014 -0.974028961631206 -0.965897541666667 -0.96375423964539 -0.102538989670213 -0.0370465976516312 -0.0658056209039007 -0.975199274539007 -0.980055667340425 -0.983886481524823 -0.960492995982269 -0.950460920425532 -0.960492995982269 -0.950460920425532 -0.978377856985816 -0.97440822464539 -0.944347869397163 -0.947728478758865 -0.982019188758865 -0.976834458014184 -0.969515104148936 -0.961433687553191 -0.967472198191489 -0.964623411430142 -0.957158550730496 -0.960389798687943 -0.245635354445745 0.157681771473759 0.22933076435922 -0.980400752304965 -0.971252260531915 -0.975629616205674 -0.982020600460993 -0.971791676205674 -0.979991280886525 0.0708883324574468 0.00223839097049645 0.0930924228027589 -0.96754724929078 -0.968329266914894 -0.963113486134752 -0.976313618510638 -0.965043027056738 -0.967339145673759 0.0228869650237589 -0.0723751078262411 0.11910407679539 -0.958117876326241 -0.953735953014184 0.189626713945035 -0.974034400531915 -0.97386794464539 0.290911885290426 -0.958481695248227 -0.949986093404255 0.046289065736844 -0.977898580673759 -0.976888154858156 0.201671083644681
19 "SITTING" 0.274128157025641 -0.0144550999820513 -0.106913769705128 -0.985784011025641 -0.940406714102564 -0.92868865425641 0.86999051948718 0.136384688782051 0.0743350372333333 -0.981271385641026 -0.960557595897436 -0.943028877179487 0.0773360765397436 0.00906856297230769 -0.00175645625115385 -0.987941003974359 -0.980490139871795 -0.984241039230769 -0.0349424127192308 -0.0492597844730769 0.0597924538067949 -0.986082447820513 -0.965363847948718 -0.959561888205128 -0.0970396482820513 -0.0438507376630769 -0.0470438922 -0.992475634487179 -0.989066718461538 -0.988332616666667 -0.952041516410256 -0.937989207564103 -0.952041516410256 -0.937989207564103 -0.985898638076923 -0.983311031794872 -0.949065488717949 -0.951072446794872 -0.991360799871795 -0.988741556153846 -0.986062386153846 -0.958663327820513 -0.957190898461538 -0.985794128076923 -0.935948590769231 -0.921045035846154 -0.0187078875705128 0.087070113324359 0.134071459696154 -0.988012448461538 -0.980158865128205 -0.981799844615385 -0.988979832948718 -0.98242404474359 -0.985305464230769 0.243345263582051 0.0372542064653846 0.0711828163897436 -0.98477290974359 -0.97456463025641 -0.965823027692308 -0.986575011153846 -0.961134438589744 -0.961517327692308 0.0731650331538461 -0.125878427138462 0.00523445917692308 -0.958824915128205 -0.93799617525641 0.174288223628205 -0.983141205384615 -0.98236921474359 0.314147544282051 -0.967881055897436 -0.949830416282051 -0.0317968199211539 -0.989463131410256 -0.98830607948718 0.246484656846154
20 "WALKING_UPSTAIRS" 0.259383972584746 -0.0255504770369492 -0.116950724102825 -0.209930082250141 -0.0305346808970057 -0.128185865470057 0.884237926723164 -0.271800615680791 -0.145623463162881 -0.949786000480226 -0.924037456694915 -0.899154691723164 0.0951812510967797 0.00976114908177966 -0.015227932689661 -0.339575707057062 -0.35851728753839 -0.626092114706215 0.00751331571129943 -0.0979353254954181 0.0644812948951695 -0.469717972803672 -0.282542790874294 -0.256172427035311 -0.118150574207966 -0.0448910346899435 -0.0485588606802825 -0.54630108969774 -0.650706106694915 -0.561686471483051 -0.081814292120226 -0.203159908587288 -0.081814292120226 -0.203159908587288 -0.38641664480452 -0.374573762983051 -0.153617769442712 -0.304409934044181 -0.598652246833616 -0.650938127457627 -0.259894035742938 -0.146401216981921 -0.354589785798023 -0.192774643429943 -0.0363708830888418 -0.0889432700405932 -0.445027135375706 -0.178552060423729 -0.303398419700593 -0.373799823303107 -0.384499694902429 -0.591927482316384 -0.364237480963277 -0.374741320019774 -0.659341594463277 -0.375752527525141 -0.469220173991525 -0.463709399293785 -0.385460925640678 -0.430535662325424 -0.300371898225706 -0.499901397251412 -0.217830853206215 -0.31354654720791 -0.198234153667966 -0.319160104570339 -0.255668921137571 -0.228576681571751 -0.314806961765537 -0.0882556276636158 -0.344300159627119 -0.421602245544463 0.0370641099481073 -0.423086523983333 -0.350057222832768 -0.161417582347345 -0.642864115536723 -0.688250822725989 0.0715798076224011
21 "LAYING" 0.267813755698529 -0.0176043766416667 -0.107733458328431 -0.963795387867647 -0.958163741495098 -0.967544931593137 -0.404896456901961 0.636664130906863 0.488635706329657 -0.947909675625 -0.978842603137255 -0.974612301495098 0.0838598954772059 0.00958818853956618 -0.00302833016381618 -0.981212691813726 -0.972009366127451 -0.981818447598039 -0.0187084313173284 -0.0953358477 0.128171285262255 -0.975507372573529 -0.96462798997549 -0.966568822230392 -0.102289044171078 -0.0386328463193873 -0.0629113542482843 -0.98057709752451 -0.98208156497549 -0.985345045808824 -0.962531842352941 -0.948058225125 -0.962531842352941 -0.948058225125 -0.981085650955882 -0.974870705637255 -0.945430991887255 -0.947092942941177 -0.985067000073529 -0.978782584877451 -0.96822739377451 -0.96169736875 -0.971718014705882 -0.96240198502451 -0.958535086004902 -0.967308265931373 -0.249883474572647 0.178121991758554 0.25347448178875 -0.981013051813725 -0.972260486887255 -0.979147069681373 -0.983241028014706 -0.973809022720588 -0.983110873970588 0.106005418016127 0.0130988857047304 0.0786403189764461 -0.970756240686275 -0.969548442696078 -0.966072847892157 -0.977154425784314 -0.962514914436274 -0.969877663504902 -0.00174342686469608 -0.182174743624265 0.120611015666127 -0.956283477377451 -0.951350980352451 0.172015222745833 -0.975272295759804 -0.973350334044118 0.275163536190686 -0.959467928553922 -0.948410175661765 -0.0313824210350245 -0.980255005490196 -0.978218125906863 0.172133867178676
22 "LAYING" 0.274671690031153 -0.0107738351011215 -0.116500086829907 -0.962247807320872 -0.958200435077882 -0.95811126371028 -0.411056282560748 0.614791493819315 0.529841511690654 -0.948819470872274 -0.968901903271028 -0.962931641168224 0.0807996658445483 0.00891804068361371 -0.00382028455423209 -0.980752385887851 -0.975238060436137 -0.978736944859813 -0.0184323528233645 -0.0918198867722741 0.11334926764486 -0.971469145950156 -0.962346903925234 -0.969927429875389 -0.101456838077882 -0.0382832483800623 -0.0631867766660436 -0.97429068576324 -0.979931058691589 -0.985340814049844 -0.946491335813084 -0.946930744791277 -0.946491335813084 -0.946930744791277 -0.979793253333333 -0.97565226728972 -0.946612789688474 -0.947217495071651 -0.981819135109034 -0.975834242242991 -0.969605560623053 -0.963942916261682 -0.967131050747664 -0.959918405856698 -0.957770613806854 -0.956260215566978 -0.307258893947352 0.180505254362445 0.227200318380685 -0.980627777757009 -0.975531100373832 -0.976576663894081 -0.982726904143302 -0.976774413831776 -0.979465898411215 0.113681699212087 0.0402634123305296 0.0763954530625857 -0.965473595760125 -0.967857368286604 -0.969657761557632 -0.973570688753894 -0.960099498660436 -0.972841322679128 -0.000775424690186915 -0.191549447924081 0.16341439932271 -0.957978349657321 -0.949292386354206 0.0989429444971028 -0.975218990841122 -0.975201012398754 0.289945144087227 -0.957567682336449 -0.949929093065421 -0.0255431649524299 -0.976693570685358 -0.976198112429907 0.147369847471651
23 "LAYING" 0.259735268005108 -0.021238530960914 -0.101240092660484 -0.952119127392473 -0.92247149252957 -0.932420775373656 -0.350855577413978 0.585842460276882 0.591797597284946 -0.92714617077957 -0.950033435080645 -0.936378661077957 0.0837914264733871 0.0135940633530645 -0.00596784095473656 -0.980006903682796 -0.968889935591398 -0.979401474489247 -0.0129519200469839 -0.102141092337742 0.129498806865591 -0.961808115510753 -0.959503891801075 -0.961354232930108 -0.102087772569892 -0.0373488067054812 -0.0635152878225806 -0.974702173467742 -0.97918075610215 -0.984289824650538 -0.921127979927419 -0.907957504048387 -0.921127979927419 -0.907957504048387 -0.978454212849462 -0.973595035134409 -0.92709035860215 -0.933255207016129 -0.981767707150538 -0.975266341182796 -0.960697044704301 -0.937691698612903 -0.950311952526882 -0.949297321290323 -0.920168563139785 -0.928309704408602 -0.299703303116718 0.122925838182543 0.158745116869086 -0.979642619946237 -0.969176896451613 -0.976241740456989 -0.982355015376344 -0.970914226290323 -0.981251487903226 0.100049766674774 -0.0145066356121532 0.0501351450292742 -0.957948350403226 -0.964917172580645 -0.96310418577957 -0.963409752043011 -0.957158865860215 -0.964431712822581 -0.0511269666935484 -0.176360701696505 0.098095859395457 -0.931873976462366 -0.910854985790323 0.0621797885053763 -0.97396606188172 -0.972182673387097 0.269199171234677 -0.950681450752688 -0.934339323844086 -0.0641069156901344 -0.976398527204301 -0.975412461155914 0.151523412328548
24 "WALKING_UPSTAIRS" 0.263487910664042 -0.0248898958205774 -0.127431415567979 -0.235562530082677 0.034479232355643 -0.132205772288241 0.866617328451444 -0.298495321207349 -0.125323073423556 -0.945336039081365 -0.924247459685039 -0.886725615091864 0.0658828536440682 0.0127974970067454 -0.00874320578700787 -0.323030722784777 -0.290860484792126 -0.608741390734908 0.0243453073958005 -0.0980976716646719 0.0594270219290814 -0.458503068850919 -0.236291010000236 -0.15972717865958 -0.107005694249318 -0.0251146961887139 -0.0395165139364829 -0.515698945974803 -0.614796973175853 -0.503795232292126 -0.0748860672516273 -0.236427500656892 -0.0748860672516273 -0.236427500656892 -0.356804001433071 -0.345878624526772 -0.117183512661942 -0.279307302634593 -0.557684477068241 -0.622572873254593 -0.273183934492415 -0.0832454940011811 -0.330375792405249 -0.223103561486614 0.0242876261476378 -0.104470979329239 -0.418921984915486 -0.139919473288451 -0.252100942182942 -0.347199180314961 -0.316284916381864 -0.569445019207349 -0.360221549441312 -0.312874159862992 -0.647462183700787 -0.303911700942835 -0.440774944593176 -0.423520182448819 -0.366879510252756 -0.36340348997336 -0.217593843737008 -0.491499953169816 -0.178049069408136 -0.222272606157218 -0.182188982210892 -0.32201085800853 -0.245810609364829 -0.231105919420997 -0.36107523311811 -0.0157566072029134 -0.306910984013648 -0.406782489795276 0.0807748856968504 -0.395261108871391 -0.332425018340682 -0.137029234621444 -0.6142330432021 -0.662318964225722 0.0895191643158268
